Nome da empresa,Motivos
Wipro,"Programa Trainee mentiroso, dão curso de 3 meses com projeto garantido, te tiram do projeto sem aviso nenhum, prometem aumento progressivo de salário até o final do processo trainee e do nada também tiram essa progressão e o salário trava no que você já estiver. Gerencia dos projetos completamente perdidas, ninguém sabem o que ta fazendo e os indianos ainda querem exigir presencial. "
Wipro,"Vão prometer qualquer coisa pra te contratar e não vão cumprir. Não vão te dar treinamento, certificação, nada, só vão te jogar na fogueira. Quando começar estourar problema de qualidade a pressão vai aumentar, a culpa vai ser sua e vai impactar a sua QPLC ($$$). "
Wipro,Empresa de TI que não libera pacote office sem gigantes burocracias
Wipro,"Empresa contrata funcionários sem ter vaga para alocação e pouco tempo depois do ""bench"" dispensa os funcionários "
Wipro,Empresa contrata funcionários como Trainee com baixo salário e vende aos clientes como Jr e Pleno sem devido treinamento
Wipro,Empresa diz que custeia treinamento focado para poder atender o cliente mas cobra o valor do curso da rescisão se o funcionário não aguentar a bagunça que é a empresa e pedir demissão em menos de um ano após o curso
Wipro,"A vaga era para ser home office e virou presencial em menos de 3 meses, 0 plano de carreira, os chefes são omissos e ignorantes, você vai passar anos no mesmo cargo, ganhando a mesma coisa, TODOS os benefícios sao descontados o máximo possível, então melhor só pegar o que vc precisa mesmo, se vc é LGBT prepare se também pra ouvir merda dos colegas ou dos outros funcionários também. Se você valoriza sua carreira fique LONGE "
Wipro,"Processos extremamente burocráticos e salários baixíssimos. Ficamos anos no mesmo cargo, com o mesmo salário e só oferecem uma oportunidade quando ameaçamos sair. Muito trabalho pra pouca gente, zero preocupação com a saúde mental"
Wipro,"Gestão tóxica, favoritismos, canal de denúncia não funciona"
Wipro,"Política de promoção muito burocrática e quando acontece não faz jus a todos os anos de espera. Vc trabalha como terceiro e recebe muito menos do que a contratante paga por você (muito mesmo). Exigem treinamentos dentro da plataforma deles, e mesmo que você decida estudar por fora isso não contabiliza, por mais desatualizados que os treinamentos deles sejam. O gestor faz feedbacks por quarter, mas todas as vezes que participei acabei saindo mais desmotivado do que entrei (visão minha e de colegas que trabalham com o mesmo gestor)."
Wipro do Brasil,Empresa contrata PCDs sem a real intenção de dar oportunidade de trabalho chegando a desenvolver até ansiedade e Burnout em quem nunca tinha tudo ambos
Wiretec/cx do sul,"Querem que você tire peças em tempo determinado por pessoas que nunca montaram essas peças, cobram as funcionárias como que se pudéssemos fazer milagres e a pressão psicológica pra vc alcançar aquele tempo é diária. Querem que todo mundo trabalhe que nem doido, algumas meninas trabalham 8 horas sem ir ao banheiro pq não tem tempo pra isso e os superiores te olham com deboche caso você diga que não consegue fazer algo. Fora que o salário não compensa trabalhar quase 9 horas em pé com pessoas enlouquecendo você, SO PENSAM NO LUCRO DA EMPRESA e cagam prós funcionários "
Wis educação,"Prometem muito e nunca pagam, te mandam um texto horroroso super mal escrito pra voce analisar e ainda acham ruim que voce nao interpretou do jeito que eles queriam e se recusam a te pagar mesmo voce tendo seguido todas as ordens direitinho. Nada é culpa deles, eles sao seres superiores, o trabalhador que fica igual um escravo no pc ate 3h da manha editando coisa é sempre o culpado"
Wise System,"O DONO DESSA EMPRESA SE COMPORTA COMO UM DITADOR, UMA EMPRESA DE SOFTWARE ONDE TEM 2 DEVS, O DONO E UM JR. NÃO ENTREGAM O QUE PROMETEM PARA OS CLIENTES, QUANDO TEM PROBLEMAS NO SISTEMA O PRÓPRIO SUPORTE PRECISA MENTIR PARA O CLIENTE COM UMA HISTÓRIA PLAUSÍVEL"
Wise System,"Sem plano de carreira, contratam 10 estagiários sem treinamento algum e jogam os coitados no fogo para atender clientes com questões complexas e que muitas vezes são erros do sistema."
Wise System,"Sem plano de carreira, contratam estagiários com a promessa de efetivar, porém só vão pagar uma merreca para trabalhar igual CLT"
Wise System,"Empresa onde não tem plano de carreira, existem 3 ditadores na empresa, onde a mulher do dono tem o grande cargo de mulher do dono e fica vegetando na empresa "
Wise System,"Estagiário na empresa é mato, contratam bastante estagiários para exercer uma função de clt, com baixo salário  "
Wise System,"A Wise System é uma farsa, prometendo crescimento que nunca chega, mentindo descaradamente sobre oportunidades de carreira. Seu ""plano de carreira"" é uma piada cruel, deixando os funcionários presos em um ciclo de desilusão e estagnação."
Wise System,"A Wise System é uma vergonha, enganando seus funcionários com falsas promessas de ascensão profissional. Sua completa ausência de um plano de carreira é um golpe de raiva e desilusão, deixando os trabalhadores presos em um ciclo de exploração e frustração infindável."
Wise System,"A Wise System não é apenas uma mentira, mas um antro de terror liderado por Leonardo, cujos berros ecoam como os de Hitler. O assédio moral é o seu método, transformando o ambiente de trabalho em um campo de concentração emocional."
Wise System,"Nada faz sentindo, a gestão é feita pelos três porquinhos. Aumento salarial é usado para comprar carro e sofá para clientes que não vão na empresa."
Wise System,"Além de ser formado em TI, você precisará ser graduado em medicina, segundo os diretores."
Wise System,"Servem agua quente com uma cor estranha, a qual apelidaram de ""café"""
Wise System,"Construíram uma sala de JOGOS para os funcionários (estagiários de 18 à 22 anos) QUE VIVE FECHADA, SÓ SERVE DE FACHADA PARA CLIENTES. TODOS COM  SAEM DESSE INFRNO COM BURNOUT"
Wise System,"A DONA COMEU O POLENGUINHO DO ESTAGIÁRIO, E FICOU RODEANDO 3 MESES PARA SABER SE ELE DESCOBRIU QUE FOI ELA, APÓS ISSO ELA COMPROU UM QUE ESTÁ NA GELADEIRA ATÉ HOJE (1 ANO) "
Wise System,"Limparam o cú na pia do banheiro, maior sacanagem isso"
Wise System,"Diretor Leonardo tinha hábitos de um primata, batia a cabeça na porta, na parede, surtando, louco do carai"
Wise System,"Quando sai de lá a equipe inteira adoecida pelos maus hábitos da diretoria, sem plano de carreira, sem feedback, sem aumento salarial, sem merda nenhuma e acham que fazem um favor, A EQUIPE ESTÁ FAZENDO UM FAVOR DE FICAR NESSA EMPRESA"
Wise System,Trabalhei na Wise System como estagiário e até hoje tenho os traumas de ter convivido com a esposa do Chefe Maria Sol. Além das inúmeros responsabilidades que eu tinha (mesmo estagiando). Me admira como essa empresa continua aberta.
Wise system,"Se te chamarem pra uma entrevista, corre disso. Ambiente de trabalho parece a Cracolândia "
Wise System,"Empresa não tem RH nem financeiro, a mulher do dono que faz tudo, mas ela não é qualificada pra isso, tem o Q.I de 31 pontos no teste."
Wise System,"A empresa tinha 10 funcionários e comprava 5 pães, Battle Royale pra poder tomar café, e ainda jogava na cara dos funcionários que dava café"
Wise System,"Empresa não paga férias prós ex estagiários alegando que está no contrato, o contrato deles está acima da Lei"
Wise System,"Empresa de fachada, dono tóxico que finge ser empresário, vendedor de ilusões e não respondem os clientes"
Wise System,"A vida tem duas certezas, uma é a morte e a outra é que a empresa não tem documentação do sistema que desenvolveu "
Wise System,"Empresa de pequeno porte, salario muito abaixo da realidade, pode ser que o estagiário que está a 3 meses seja promovido por falta de funcionário e não por conhecimento, e você que está a mais de 1 ano ganhe o mesmo que ele para ensina-lo, falta de respeito com seus colaboradores"
Wise System,"Além de pagar pouco, só te efetivam quando realmente for necessidade por parte da empresa, contratam muitos estagiários para no fim lucrar em cima da mão de obra barata "
Wise System,"Salário baixo, estagiários quando efetivado por necessidade da parte da empresa (Só efetivam se for necessidade deles mesmo) o estagiário pode ganhar o mesmo que o clt que está a mais de anos exercendo a função "
Wise System,"Empresa não tem seus devidos setores alinhados, uma bagunça, o suporte tem que aguentar as broncas do cliente por causa da diretoria e levar bronca da diretoria por falta de retorno com o cliente, tudo isso culpa do desenvolvimento que não tem funcionários para suprir a alta demanda"
Wise System,"De tecnologia a empresa tem apenas os computadores, pois o dono não investe em ferramentas de melhoria, na época que eu trabalhei, parecíamos os homens das cavernas, analisando sem ferramentas adequadas para melhorar os testes "
Wise System,"Rh (esposa do dono) já demitiu um estagiário no primeiro dia porque, segundo ela, ele tinha cara de maconheiro. Detalhe: O cara só estava gripado e meio grogue por conta da medicação que havia tomado."
Wise System,"Sem gestão, sem organização, tomem cuidado, pois aqui não tem plano de carreira"
Wise System,"Pior empresa que trabalhei, se vc não puxar o saco dos donos, eles te deixam de lado, egocêntricos não gostam de ideias e nem opiniões novas"
Wise System,"Além de não ter plano de carreira, quem faz faculdade fica mofando até concluir, eles não efetivam antes, somente em caso de necessidade da parte deles"
Wise System,"Funcionários foram deixados de lado, largados, sem nem um tipo de auxilio, empresa doentio o qual vai te matando aos poucos mentalmente, sem reconhecimento, sem promoção, se plano de carreira, isso daqui deveria estar em primeiro lugar das empresas mais tóxicas "
Wise System,"Fui contrato em uma remessa de 6 funcionários estagiários, na primeira semana não houve nenhum tipo de treinamento nos jogaram para atender, iria ter um evento e todas as empresas veio, semana depois do evento desligaram todos os funcionários, aparentemente foi pra fazer volume e mostrar para as empresas que tinham uma equipe grande, e nos enganaram "
Wise System,"Contrataram 6 novos estagiários (total de 8) apenas para fazer volume no evento de lançamento da nova versão do sistema. Por volta de 3 meses depois, já demitiram praticamente todos."
Wise System,"Pior empresa, a legislação tem que bater na porta deles, contratam somente estagiários falando que gostam de dar oportunidades, um cacete, empresa exploradora, a legislação deveria bater na porta deles, pagando mão de obra barata afim de lucrar encima, lembrando que você trabalha igual CLT"
Wise System,"Um calor do caralho, empresa sem ventilação nenhum, o Ar condicionado desligado pra economizar energia"
Wise System,"Uma coisa é certa, a camiseta vai virar um ótimo pano de chão quando você sai de lá"
Wise System,"Empresa que tem 3 andares, mas funciona apenas a sala de suporte e o dev, sala de jogos desligada e fechada, dona diz que não quer ninguém lá pra não estragar os moveis "
Wise System,Os donos não sabem o que é a plano de carreira.
Wise System,Ambiente hostil para trabalhar
Wise System,"Estagiários trabalham até mais tarde do horário, não existe férias para eles e desviam suas funções"
Wise System,"Contrataram dezenas de estagiários para um evento de lançamento do software, e depois demitiram todos sem motivos, brincam com a vida e tempo das pessoas como se fossem lixos, e depois descartam"
Wise System,Definitivamente o pior lugar do mundo para trabalhar
Wise System,Donos grossos e egocêntricos
Wise System,"Uma empresa que está contratando líder de suporte pra pagar 1500 conto, já da pra saber na bost* que tu ta entrando né"
Wise System,A mulher do dono (vulgo RH) obriga os funcionários à desviar suas funções
Wise System,"Empresa tinha um profissional CLT especificamente para dar treinamento aos novos clientes. Além do salário, ganhava comissão por treinamento de implantação. Após o mesmo sair, a gestão da empresa jogou a função para os estagiários do suporte sem qualquer tipo de planejamento ou orientação sobre o que deveria ser feito (e claro, sem aumentar a remuneração)."
Wise System,A desvio de função system deveria parar suas atividades
Wise System,"Tive que procurar ajuda psicológica depois dessa ""empresa"" "
Wise System,Criam ambiente hostil e todos tem burnout
Wise System,Expectativa: T.I  - Realidade : telemarketing
Wise System,1100 reais e tiram até a última lapa do seu couro
Wise System,"Quem fez essa planilha, deveria expor os perfis dos funcionários do LinkedIn para serem contratados em outras empresas de tecnologia, ninguém de qualquer setor ou departamento deveriam trabalhar aqui, exploração, humilhação, desvio de função, gritaria da diretoria com os funcionários, xingamentos, humilhante, todos aqui tem potencial, e estão ficando doentes por conta da própria gestão imposta pela diretoria"
Wise System,"Cobram em torno de 700,00 a 1.500,00 pelo treinamento, o diretor comercial ganha um percentual pela venda, e o funcionário que vai aplicar não ganha nada KKKKKKKKKKKKKKKKK "
Wise System,"Não contratam mulheres, a Maria Solange acha que mulher não presta pra essa área de tecnologia  "
Wise system,"Setor suporte, não podem conversa, falar nada, apenas atender, diretor trabalha do lado observando os funcionários"
Wise System,"Empresa compostas só por jovens homens, a dona disse que mulher não serve porque não tem capacidade de trabalhar com tecnologia.."
Wise System,"Donos saíram de férias no final do ano, largando o sistema com diversos erros, e o suporte precisa mentir dizendo que está em análise..."
Wise System,"Realmente é uma cadeia, sem janelas, um calor dos infernos e apenas um ar da sala ligado, 3 câmeras em uma sala de 3x5 ( A sala tem apenas os funcionários e computadores) monitoração 24h"
Wise System,"O dono não faz a menor ideia do que o sistema faz, fez o sistema há uma década e não consegue arrumar os bugs"
Wise System,"Tem clientes que perderam dezenas e milhares de reais por um erro do sistema, e eles abafaram o caso."
Wise System,"NÃO TEM LIMPEZA NA EMPRESA, A EMPRESA FEDE E FICA ATÉ 20 DIAS SEM PASSAR UMA VASSOURA NO CHÃO"
Wise System,"O que falar da empresa que acha que está acima da lei? Sai e cobrei meu percentual de ferias como estagiário, informaram que eu não tinha, pois não tava no contrato"
Wise System,"Se você gosta de comer comida gelada, essa é a empresa certa... o Microondas todo quebrado e sujo, a cada 1 minuto de uso ele fica 6-8 minutos desligado esfriando, perdia o horário de almoço completo para esquentar a comida"
Wise System,A MARIA MULHER DO DONO COME AS COMIDAS DOS FUNCIONÁRIOS
Wise System,"Empresa trocou de CNPJ quando estava saindo pois os funcionários antigos processaram, nessa troca eles estão com a nova versão web, com a ficha limpa os clientes novos não irão suspeitar"
Wise System,"O dono acha que é o bill gates, mas a empresa só cresceu pelo comercial que vende gato por lebre, sistema ruim e obsoleto, gestão não existe"
Wise System,Alguém avisa que a lei aurea foi assinada em 1889
Wise System,"Uniforme com 0 de qualidade, lavou uma vez encolheu tudo, e aí de você que vai de jaqueta, a dona falta te revistar pra ver se está com essa camiseta horrível"
Wise System,"BANHEIROS PODRES, SEM MANUTENÇÃO OU LIMPEZA"
Wise System," PROIBIDO TOMAR CAFÉ OU ÁGUA NA FRENTE DA MÁQUINA, DONOS ACHAM QUE OS FUNCIONÁRIOS TEM 8 ANOS"
Wise System,"Me lembro da história que o dono jogou na cara de todos que poderia andar de Ferrari, mas os funcionários que se fodam ganhando 1000 reais pra manter essa joça aberta"
Wise system,"O dono dessa empresa tem um EGO enorme, morre de inveja do sistema SOC pelo fato deles fazerem o básico."
Wise System,"Uma vez, tive que aguentar os berros de um cliente que estava com o sistema bloqueado mesmo após ter realizado o pagamento. Rodei a empresa procurando pela responsável do financeiro (esposa do dono) até encontrá-la em uma das salas de reunião; ela estava fazendo as unhas com uma manicure. Se você é um cliente dessa empresa, tenha certeza de que 99% das vezes que tiver um problema com o bloqueio do sistema, a responsável pelo financeiro terá esquecido de desbloquear ou estará muito ocupada fazendo as unhas/comprando itens aleatórios na internet."
Wise System,"NOVA VERSÃO DO SISTEMA TODA BUGADA E COM ERROS DE SEGURANÇA, CLIENTES RECLAMAM TODOS OS DIAS"
Wise System,remuneração pífia
Wise System,"Desenvolvedor fez o sistema em uma linguagem medieval, nem ele sabe como funciona o sistema"
Wise System,"Promovem ambiente tóxico, não pode ser colega de trabalho de ninguém, que eles já tentam cortar. Não pode falar na empresa."
Wise System,"Quem morrer e for para o inferno, vai ter que passar por uma triagem na Wise System! "
Wise System,"Empresa faz um contrato de estágio, se você for muito bom e aprender tudo, no final do contrato será dispensado. Fazem isso só pra não contratar CLT, porém as demandas será de CLT"
Wise System,Pior empresa
Wise System,"Uma vez o dono surtou, e mandou 2 funcionários embora, informando que o suporte estava desmotivado, ele mesmo desmotiva as pessoas"
Wise System,"Pra ser sincero, não estou surpreso vendo essa empresa em primeiro lugar, dono é programador, não documenta seus próprios códigos, o foco dele está em outro lugar e ele está adoencendo os funcionários dele"
Wise System,"Empresa sangue suga, fode com a mentalidade dos funcionários"
Wise System,"Os funcionários chegam às 08h00, o dono às 10h00"
Wise System,"Não importa se vc mora diadema, ou próximo do interior, eles vão te contratar e fazer vc ir presencial "
Wise System,"Dono disse que empresa boa é que todos vão presencial, mas presencial vc não pode se comunicar com ninguém la dentro, sem sentido nenhum"
Wise System,"Home Office? Nem que esteja fazendo -50 graus, dono disse que fez a empresa pra ser presencial kkkkkkkkkkkkkkkkkkkkkkk"
Wise System,"Ser contrato é assinar seu obito, empresa não tem estrutura profissionalizante,."
Wise System,"Hr da empresa(mulher do dono), não conhece a legislação mesmo só contratando estagiários para o suporte, negou de todas as formas que eu não deveria receber rescisão proporcional ao período trabalhado antes do término do contrato."
Wise System,"Não pagam vale combustivel, mas quando tem greve de trem ou onibus, querem que vc vá de qualquer jeito "
Wise System,"RH muito burra, não sabe fazer conta de somar ou subtrair "
Wise System,"Ambiente toxico, liderado pelos donos "
Wise System,"Dono joga na cara que tem dinheiro, porém não paga bem os funcionários, uma vez informou que podia estar andando e esbanjando de ferrari por ai "
Wise System,"Nota 02 // Funcionarios excelentes, mas, não adianta ter varias ferraris parada no ferro velho com um dono caipira maluco"
Wise System,"Comem a comida da geladeira, cataram todas as carnes do meu Yakisoba e deixaram só a massa."
Wise System,Empresa a mais de 10 anos e não possui gestão
Wise System,"Trabalhei lá um tempo, sistema é cheio de erros, muita falha de segurança"
Wise System,É uma vergonha chamar isso de empresa
Wise System,"Vendem gato por lebre, chega na parte do treinamento o cliente vê o golpe que tomou e o suporte tem que dar seus pulos para manter o cliente"
Wise System,Na vaga: Suporte Tecnico // Realidade: HelpDesk
Wise System,"Programador recebe abaixo da média salárial, não vale a pena, anos e anos e não aumenta o valor"
Wise System,"Se falar de home office os donos te mandam embora, cultura de uma empresa que nunca foi e nunca vai ser de tecnologia "
Wise System,"Salário abaixo da média, sem promoção, sem gestão"
Wise System,"Não pagam vale combustivel para os funcionarios irem de veiculo proprio pra empresa, acham que vamos se beneficiar com esse dinheiro "
Wise System,"Existe uma sala de jogos misteriosa o qual não podemos ter acesso para não danificar, é tipo uma vitrine para os clientes apreciarem e achar que utilizamos kkkkkkkkkkkkkkkkkkkkkk"
Wise System,"Sem beneficios, o unico é o seguro de vida né, se vc não morrer ali dentro é lucro pra eles"
Wise System,"O funcionário não precisa ter muito conhecimento, aqui eles contratam se vc realmente tiver precisando, devendo um agiota, pensão atrasada, um carro que quebra bastante (Se for peugeot eles te efetivam na hora)"
Wise System,"Contratam apenas estagiários, nunca vi alguém entrar como CLT direto a não ser supervisor, e se desse para contratar supervisor estagiário essa vai ser a primeira empresa a acatar "
Wise System Ltda,"Marinaram todos os clientes com o lançamento da nova versão durante 4 anos, quando ""foi lançada"" nem sequer estava completa, tendo inúmeros erros/bugs grotescos e dono(programador) ainda arrumou uma forma de jogar a culpa do fracasso da versão no setor de suporte"
Wise up Online,"Cultura da empresa é machismo e xenofobia, professores falam mal dos alunos depois das aulas nas reuniões pedagógicas. Politica da empresa inclui abuso moral e perseguição dos funcionarios e burnout."
Wiser Educação,"O PM fala mal de outros funcionários pelas costas, promete inúmeras promoções e não tem postura para conduzir nem o próprio nariz."
Wiser Educação,"Cultura completamente podre, chefes que não ligam pros seus funcionários, lideres escolhidos por nivel de amizade (e nivel hieráriquico na igreja que os lideres frequentam :)"
Wiser educação,"Pseudocargos obtidos por questão de vendas. Pessoas que sequer sabem falar o português corretamente, com título de gerente e humilhando os novatos, ordenando para se doarem para a empresa, e limitando até o tempo de ir ao banheiro."
Wiser Educação,Só favorece os puxa saco
Wiser Educação,excesso de trabalho
Wittel,"Empresa com funcionários mentirosos, prometem tudo e não entregam nada."
Wittel Comunicações LTDA,"Empresa de dinossauro, pensamento retrogrado sobre gestão de pessoas; sem contar que ocorreu uma mudança do local do escritorio pouco antes da pandemia que piorou o trajeto para 99% dos funcionários, o 1% foi o diretor que foi mandado embora pouco depois da mudança. Após a pandemia começaram com a debandada de volta ao escritorio que punia funcionários que não tinham interesse em ir para o escritorio menos de 3 vezes na semana. "
Wiz,"Desorganização, falta de empatia, salários abaixo do mercado, liderança despreparada e desumana."
Wiz,"Sem organização, abuso moral come solta e ninguém faz nada. Também tem muita perturbação sexual. "
Wiz co,"Empresa extremamente política. Só promovem os amigos, não tem clareza sobre critérios. Esses amigos mais intimos de diretores são os que fazem assedio moral e são acobertados, enquanto qualquer pequeno problema com outras lideranças são crucificados e demitidos para a empresa dizer que faz algo. Nessa empresa tem mais politicagem que no governo."
Wiz Co,"Metas sem noção, gestores desesperados, areas que não tem relevancia com remuneração melhor que o resto da empresa, ambiente tóxico com muito preconceito e abusos. CEO e CFO só visão lucros. sem falar que cortaram ou diminuiram a maioria dos direitos dos trabalhadores. "
Wiz Co,"Empresa sem criterios para promoções (alias se for amigo dos keridos ai sim você consegue), Beneficios cortados, forçam a responder a GPTW, Mentem e não cumprem o que prometem, todo ano tem recorde de lucro mas sempre dizem que precisam cortar gastos, ambiente tóxico principalmente para mulheres, diretores preconceituosos, abusos moral e sexual e o que mais tem. "
WIZ Co,"Alta diretoria uma bosta, pagam pouco acabaram com varios beneficios duvido que aquele velho do ceo o do cfo precisam do vale aliementação a funcionarios com depressão, mas não podem largar pq tem familia."
Wiz Co.,Demite mães após a licença maternidade. Exige que o funcionário realize tarefas fora do escopo de trabalho. Não cumpre combinados.
WIZ Co.,"Desigualdade total no tratamento entre as unidades de negócio dentro da empresa (unidades que tem melhores benefícios que as outras, melhores condições de trabalho e por ai vai). Corte de benefícios (cesta, home office, programa de incentivo aos estudos, gympass) e ainda querem que o colaborador venha trabalhar feliz e motivado, fora que na teoria a política de crescimento aqui é linda, mas na prática é TERRÍVEL (puro favoritismo). "
Wiz Concept (grupo Wiz Co),"Metas irreais, cada dia mais corte de pessoas e mais demandas. O selo GPTW é só na teoria, pq na prática ñ indico ninguém a entrar nessa empresa pelo bem da sanidade mental"
WMcCann,"Estrutura tecnológica horrorosa, liderança tradicional que não faz a menor ideia do que fazer pra sair da mesmice, falta de postura de se espantar. "
workdb,"O DONO É CALVO , NÃO DÁ PRA TRABALHAR , A CARECA DELE BRILHA MUITO"
worstplacetowork,"Iniciativa covarde, permitindo que pessoas mimadas mintam sem direito de defesa."
Wow Solution,"Dono mais preocupado em comer funcionária do que desenvolver o negócio, me demitiu porque eu saía cedo pra visitar minha vó desenganada no hospital "
WPRO,"Salários atrasados, vários processos dos funcionários, demissões depois de vários atrasos, próximo ao natal, pessoal DESUMANO, ladainha pura essa empresa, líderes e diretores sem preparo nenhum, só causaram transtorno na vida de todo mundo."
wqewqewq,qweweq
WRM Global,Não paga os funcionários e os coloca em situações difíceis.
WS WORK SISTEMAS DE TI LTDA,"donos da empresa contrata a familia e amigos e pagam salarios absurdo em quanto os outros desenvolvedores recebe no maximo 4k, não paga hora extra, não existe padroẽs de projetos, não existe refinamento nem escopo."
WTIME,"Salario abaixo do mercado, metem o louco quando o funcionario faz dia extra e não pagam, obriga PJ a cumprir horario"
WUF - Empresa de Simples Capital,"""ceo"" mal educado. empresa literalmente pratica agiotagem."
WWF,Desvios
Wyse System Ltda,"Hr da empresa(mulher do dono), não conhece a legislação mesmo só contratando estagiários para o suporte, negou de todas as formas que eu não deveria receber rescisão proporcional ao período trabalhado antes do término do contrato."
X-Team,"Basicamente me demitiram porque eu peguei covid, além disso, alguns americanos do time viraram na minha cara e falaram que se pudessem não trabalhariam com nenhum brasileiro"
Xablau & Compania,"""Vocês tem que ter burnout pra empresa crescer!"""
XP,"Inúmeros casos de burnout, salário baixo e cultura de politicagem associada ao bônus"
XP,"Desonestidade, gestão amadora,"
XP,A remuneração com base no bonus é uma piada e irão sugar todo o seu tempo.
XP,Simplesmente tratam a falsa meritocracia como trabalho de mais de 16 horas diárias.
XP,Ambiente
XP,"44 horas por semana de trabalho, e vi que eles exploram o máximo, até acabar com o equilibrio mental. Ainda bem que perguntei o horario de trabalho no momento da entrevista, pois preferi nao continuar."
XP,"Machismo, homofobia, preconceitos em geral. Colocam todo mundo em cargo de confiança só pra não pagarem horas extras. "
XP,"Entrei de Trainee como Apprentice Miner, achei que ia ganhar XP na empresa mas não tem nada a ver com MMORPG. Empresa ainda usa Windows XP. Talvez seja esse o nome real da empresa."
Xp,Todos
XP,Muitas horas trabalhadas e presencial
XP,"Só sobe de cargo quem puxa saxo. Lideres tóxicos,  desgastam o funcionario até ficar esgotado, ai mandam embora"
XP Educação,"A empresa vive de aparência, mas é um lixo. Uma panelinha completamente caótica e ninguém sabe fazer nada, você precisa implorar por informações, liderança tão perdida quanto o chão de fábrica."
XP INC,pessoas não existem clientes não importam
XP Inc,"Falsas promessas, ambiente tóxico, justificativas inventadas para suprimir salários"
XP Inc,"Salário abaixo do mercado prometendo PLR que nunca é paga de acordo com que foi previsto, tem um tal de score modelado que joga sua nota de performance lá em baixo pra justificar a PLR mais baixa. Prega meritocracia mas trabalhei por meses num cargo acima do meu sem ser paga para isso. Mudaram o contrato de trabalho para remoto para não pagar HE e agora exige a volta ao escritório. "
XP inc,"Cultura tóxica, carga > 12 h/dia, demissões e freezing de contratações sempre que há alguma redução nos resultados da empresa. Cultura de meritocracia, que significa trabalhe 7 dias por semana e não tenha mesmo assim o plr prometido."
XP inc,"Empresa se julga pensar no longo prazo, porém, basta o resultado dela cair 1% que já começam cortes de funcionários "" vamos voltar aos tempos antigos, da xp raiz"". Não pensa no lado humano, empresa focada em apresentar resultados aos investidores custe o que custar."
XP Inc,"Seu salário é na verdade o bonus que o rh define da telha. fundador tóxico, espera que seus funcionários só tenham a empresa como prioridade do que a vida (tipo literalmente). Machismo extremo, maior parte da empresa é o tipico homem branco faria limer"
XP Inc.,"Gerência cobra e não acompanha, fica vendo jogo do flamengo... ridículo"
XP Inc.,"Péssimo ambiente, quem trabalha/trabalhava lá só foi por causa do total comp contando com a PLR mas quando demitiram todos, não pagaram ninguém!"
XP Inc.,"Já estive no atendimento/mesa antes da pandemia, não sei como está hoje. Não há hora de almoço ! Tinhamos funcionários que esquentava as marmitas e na hora de comer levava a marmita de cada um em sua mesa, para que não levante. O mesmo para pedidos do ifood, onde ele coletava os cartões de vale com senha de cada um para pagar aos motoboys, e levavam a refeição na mesa do colaborador. Muito serio isso, qualquer um que trabalhava na mesa/atendimento (não sei dizer como era tech mas provavelmente igual) antes de 2020 pode confirmar tal atrocidade."
XP Inc.,"Trabalhei lá em 2019, tinha 21 anos na época e foi um dos piores lugares que já trabalhei na vida. Eles me faziam levar o notebook pro role pra fazer deploy no sabado. Me cobravam de mais e faziam eu fazer varias horas extras. Nosso time na época tinha infinitamente menos pessoas do que precisava e todo mundo tava a beira de um bournout, que alias, foi o motivo pelo qual eu sai de lá alem de todos os outros problemas. A area de TI é um dos lugares mais machistas que eu já vi, tinham pouquissimas mulheres e todas recebiam olhares como se fossem um bife de carne e isso me incomodava profundamente, apesar de eu ter chamado a atenção dos meus colegas (todos mais de 30 anos) eu fui chamado de ""viadinho""."
XP Inc.,"Só se cresce la dentro se você babar o ovo das pessoas corretas,  isso fica muito claro nos ciclos de meritocracia, isso é muito triste"
XP Investimentos,Da calote em funcionarios. Nao paga salario.
XP Investimentos,"Suga até a alma do funcionário, salário abaixo do mercado prometendo PLR, e o valor proposto nunca é pago, mesmo alcançando notas altas"
XP Investimentos,Trabalhe muito sem hora extra; Demissão pra não pagar PLR; Inclusão só na base da pirâmide;
XP Investimentos,"Maior parte do salário é atrelado a bônus, que por sua vez, são atrelados a avaliações. Muitos pontos são subjetivos, principalmente os do RH voltados a “cultura”."
XP investimentos,"Empresa diz ser de tech mas só se importa com resultado dos assessores, prometem e não cumprem, não pagam o bônus acordados, jornadas de + de 12 horas diariamente "
XP Investimentos,Vestir a camisa da empresa e ser demitido por não trabalhar hora extra de graça
XP Investimentos,"Cultura predatória, você tem que trabalhar sábados e domingos se quiser se mostrar, os assessores são obrigados a venderem lixo pra fazer mais dinheiro pra empresa, e se dizem startup mas são equivalentes ao Itaú e Santander"
XP investimentos,"PLR não é de acordo com os lucros, e sim um número magico que eles decidem na hora. Mudou a carteira de todo mundo para teletrabalho para depois forçar a volta ao escritório. Benefícios e salários baixos. Demissão em massa perto do período de plr, todo semestre. RH preconceituoso que faz campanha de vagas especiais para para bater meta com midia"
Xp Investimentos,Tóxica
XP Investimentos,"Tóxica , explora os funcionários e causa burnout"
